VendorPartNo,Sales Year,Make,Category,IsDevelopment,Total VIO,FirstSoldDate,vehicleMaxQty,PartsAuthority,SSF,Worldpac,PartsAuthority Sales count,SSF Sales count,WorldPac Sales count,UnitsSold360 Sales count,Total Units Sold Sales count,SalesYearRank
038 121 121,2018,Volkswagen,Cooling,0,163631,2015-11-23,1,0,0,0,0.0,0.0,0.0,0.0,60.0,4
038 121 121,2019,Volkswagen,Cooling,0,163631,2015-11-23,1,0,0,0,0.0,0.0,0.0,90.0,107.0,5
038 121 121,2020,Volkswagen,Cooling,0,163631,2015-11-23,1,0,0,0,0.0,0.0,0.0,0.0,57.0,6
03G 121 132B,2016,Volkswagen,Cooling,0,118093,2015-09-25,1,1,0,1,22.0,0.0,0.0,0.0,47.0,2
03G 121 132B,2017,Volkswagen,Cooling,0,118093,2015-09-25,1,1,0,1,40.0,0.0,0.0,0.0,88.0,3
03G 121 132B,2018,Volkswagen,Cooling,0,118093,2015-09-25,1,1,0,1,71.0,0.0,0.0,0.0,179.0,4
03G 121 132B,2019,Volkswagen,Cooling,0,118093,2015-09-25,1,1,0,1,91.0,0.0,0.0,292.0,235.0,5
03G 121 132B,2020,Volkswagen,Cooling,0,118093,2015-09-25,1,1,0,1,83.0,0.0,1.0,0.0,156.0,6
03H 103 429H,2017,Volkswagen,Engine,0,119021,2017-10-16,1,1,1,1,0.0,0.0,339.0,0.0,340.0,1
03H 103 429H,2018,Volkswagen,Engine,0,119021,2017-10-16,1,1,1,1,222.0,149.0,2094.0,0.0,2762.0,2
03H 103 429H,2019,Volkswagen,Engine,0,119021,2017-10-16,1,1,1,1,328.0,132.0,1610.0,2618.0,2578.0,3
03H 103 429H,2020,Volkswagen,Engine,0,119021,2017-10-16,1,1,1,1,253.0,94.0,1155.0,0.0,1919.0,4
049 919 501,2019,Volkswagen,Electrical,0,67466,2020-01-16,1,0,0,1,0.0,0.0,0.0,88.0,0.0,0
049 919 501,2020,Volkswagen,Electrical,0,67466,2020-01-16,1,0,0,1,0.0,0.0,2.0,0.0,88.0,1
053 103 663,2016,Volkswagen,Engine,0,176872,2010-01-28,1,1,0,0,273.0,0.0,0.0,0.0,1229.0,7
053 103 663,2017,Volkswagen,Engine,0,176872,2010-01-28,1,1,0,0,245.0,0.0,0.0,0.0,1042.0,8
053 103 663,2018,Volkswagen,Engine,0,176872,2010-01-28,1,1,0,0,410.0,0.0,0.0,0.0,1192.0,9
053 103 663,2019,Volkswagen,Engine,0,176872,2010-01-28,1,1,0,0,287.0,0.0,0.0,892.0,794.0,10
053 103 663,2020,Volkswagen,Engine,0,176872,2010-01-28,1,1,0,0,279.0,0.0,0.0,0.0,735.0,11
055 121 121F,2016,Volkswagen,Cooling,0,70614,2010-06-10,1,1,0,1,33.0,0.0,111.0,0.0,265.0,7
055 121 121F,2017,Volkswagen,Cooling,0,70614,2010-06-10,1,1,0,1,9.0,0.0,208.0,0.0,310.0,8
055 121 121F,2018,Volkswagen,Cooling,0,70614,2010-06-10,1,1,0,1,16.0,0.0,172.0,0.0,264.0,9
055 121 121F,2019,Volkswagen,Cooling,0,70614,2010-06-10,1,1,0,1,18.0,0.0,52.0,140.0,136.0,10
055 121 121F,2020,Volkswagen,Cooling,0,70614,2010-06-10,1,1,0,1,20.0,0.0,34.0,0.0,85.0,11
058 109 244,2016,Volkswagen,Engine,0,190051,2009-06-26,1,1,0,0,5.0,0.0,0.0,0.0,227.0,8
058 109 244,2017,Volkswagen,Engine,0,190051,2009-06-26,1,1,0,0,0.0,0.0,0.0,0.0,167.0,9
058 109 244,2018,Volkswagen,Engine,0,190051,2009-06-26,1,1,0,0,3.0,0.0,0.0,0.0,87.0,10
058 109 244,2019,Volkswagen,Engine,0,190051,2009-06-26,1,1,0,0,1.0,0.0,0.0,63.0,51.0,11
058 109 244,2020,Volkswagen,Engine,0,190051,2009-06-26,1,1,0,0,4.0,0.0,0.0,0.0,50.0,12
058 121 132A,2016,Volkswagen,Cooling,0,157419,2010-01-28,1,1,0,0,57.0,0.0,0.0,0.0,1344.0,7
058 121 132A,2017,Volkswagen,Cooling,0,157419,2010-01-28,1,1,0,0,57.0,0.0,0.0,0.0,894.0,8
058 121 132A,2018,Volkswagen,Cooling,0,157419,2010-01-28,1,1,0,0,38.0,0.0,0.0,0.0,681.0,9
058 121 132A,2019,Volkswagen,Cooling,0,157419,2010-01-28,1,1,0,0,44.0,0.0,0.0,402.0,324.0,10
058 121 132A,2020,Volkswagen,Cooling,0,157419,2010-01-28,1,1,0,0,29.0,0.0,0.0,0.0,226.0,11
058 121 133B,2016,Volkswagen,Cooling,0,59991,2010-04-05,1,1,0,1,22.0,0.0,998.0,0.0,1305.0,7
058 121 133B,2017,Volkswagen,Cooling,0,59991,2010-04-05,1,1,0,1,18.0,0.0,406.0,0.0,598.0,8
058 121 133B,2018,Volkswagen,Cooling,0,59991,2010-04-05,1,1,0,1,39.0,0.0,322.0,0.0,479.0,9
058 121 133B,2019,Volkswagen,Cooling,0,59991,2010-04-05,1,1,0,1,34.0,0.0,241.0,231.0,357.0,10
058 121 133B,2020,Volkswagen,Cooling,0,59991,2010-04-05,1,1,0,1,55.0,0.0,51.0,0.0,175.0,11
059 919 501,2016,Volkswagen,Electrical,0,171932,2013-03-11,1,0,0,1,0.0,0.0,0.0,0.0,421.0,4
059 919 501,2017,Volkswagen,Electrical,0,171932,2013-03-11,1,0,0,1,0.0,0.0,0.0,0.0,834.0,5
059 919 501,2018,Volkswagen,Electrical,0,171932,2013-03-11,1,0,0,1,0.0,0.0,0.0,0.0,342.0,6
059 919 501,2019,Volkswagen,Electrical,0,171932,2013-03-11,1,0,0,1,0.0,0.0,648.0,376.0,797.0,7
059 919 501,2020,Volkswagen,Electrical,0,171932,2013-03-11,1,0,0,1,0.0,0.0,96.0,0.0,222.0,8
059 919 501A,2016,Volkswagen,Electrical,0,1427276,2012-02-15,1,1,0,0,105.0,0.0,0.0,0.0,1459.0,5
059 919 501A,2017,Volkswagen,Electrical,0,1427276,2012-02-15,1,1,0,0,83.0,0.0,0.0,0.0,1906.0,6
059 919 501A,2018,Volkswagen,Electrical,0,1427276,2012-02-15,1,1,0,0,155.0,0.0,0.0,0.0,2283.0,7
059 919 501A,2019,Volkswagen,Electrical,0,1427276,2012-02-15,1,1,0,0,199.0,0.0,0.0,1334.0,1182.0,8
059 919 501A,2020,Volkswagen,Electrical,0,1427276,2012-02-15,1,1,0,0,233.0,0.0,0.0,0.0,1096.0,9
068 121 144,2016,Volkswagen,Cooling,0,7432,2010-01-28,1,0,0,1,0.0,0.0,0.0,0.0,28.0,7
068 121 144,2017,Volkswagen,Cooling,0,7432,2010-01-28,1,0,0,1,0.0,0.0,0.0,0.0,20.0,8
068 121 144,2018,Volkswagen,Cooling,0,7432,2010-01-28,1,0,0,1,0.0,0.0,0.0,0.0,18.0,9
068 121 144,2019,Volkswagen,Cooling,0,7432,2010-01-28,1,0,0,1,0.0,0.0,0.0,31.0,4.0,10
068 121 144,2020,Volkswagen,Cooling,0,7432,2010-01-28,1,0,0,1,0.0,0.0,2.0,0.0,16.0,11
06A 103 213BK,2018,Volkswagen,Fuel,0,82251,2018-11-02,1,0,0,0,0.0,0.0,0.0,0.0,6.0,1
06A 103 213BK,2019,Volkswagen,Fuel,0,82251,2018-11-02,1,0,0,0,0.0,0.0,0.0,58.0,40.0,2
06A 103 213BK,2020,Volkswagen,Fuel,0,82251,2018-11-02,1,0,0,0,0.0,0.0,0.0,0.0,44.0,3
06A 103 663B,2016,Volkswagen,Engine,0,230234,2010-01-28,1,1,0,1,192.0,0.0,3535.0,0.0,6020.0,7
06A 103 663B,2017,Volkswagen,Engine,0,230234,2010-01-28,1,1,0,1,387.0,0.0,2645.0,0.0,4814.0,8
06A 103 663B,2018,Volkswagen,Engine,0,230234,2010-01-28,1,1,0,1,619.0,0.0,1956.0,0.0,3968.0,9
06A 103 663B,2019,Volkswagen,Engine,0,230234,2010-01-28,1,1,0,1,532.0,0.0,1159.0,3000.0,3503.0,10
06A 103 663B,2020,Volkswagen,Engine,0,230234,2010-01-28,1,1,0,1,528.0,0.0,731.0,0.0,2515.0,11
06A 103 663C,2016,Volkswagen,Engine,0,491920,2010-01-28,1,1,1,1,1431.0,0.0,6070.0,0.0,9378.0,7
06A 103 663C,2017,Volkswagen,Engine,0,491920,2010-01-28,1,1,1,1,927.0,0.0,3312.0,0.0,5763.0,8
06A 103 663C,2018,Volkswagen,Engine,0,491920,2010-01-28,1,1,1,1,834.0,37.0,2711.0,0.0,5106.0,9
06A 103 663C,2019,Volkswagen,Engine,0,491920,2010-01-28,1,1,1,1,902.0,140.0,2170.0,3505.0,4652.0,10
06A 103 663C,2020,Volkswagen,Engine,0,491920,2010-01-28,1,1,1,1,679.0,253.0,967.0,0.0,2829.0,11
06A 121 132AQ,2016,Volkswagen,Cooling,0,66418,2015-07-23,1,1,1,1,306.0,0.0,0.0,0.0,603.0,2
06A 121 132AQ,2017,Volkswagen,Cooling,0,66418,2015-07-23,1,1,1,1,273.0,0.0,0.0,0.0,1288.0,3
06A 121 132AQ,2018,Volkswagen,Cooling,0,66418,2015-07-23,1,1,1,1,286.0,47.0,0.0,0.0,1305.0,4
06A 121 132AQ,2019,Volkswagen,Cooling,0,66418,2015-07-23,1,1,1,1,276.0,53.0,0.0,1116.0,1060.0,5
06A 121 132AQ,2020,Volkswagen,Cooling,0,66418,2015-07-23,1,1,1,1,139.0,67.0,1.0,0.0,758.0,6
06A 121 132Q,2016,Volkswagen,Cooling,0,157881,2011-01-21,1,1,0,1,47.0,0.0,0.0,0.0,877.0,6
06A 121 132Q,2017,Volkswagen,Cooling,0,157881,2011-01-21,1,1,0,1,36.0,0.0,0.0,0.0,1166.0,7
06A 121 132Q,2018,Volkswagen,Cooling,0,157881,2011-01-21,1,1,0,1,40.0,0.0,0.0,0.0,662.0,8
06A 121 132Q,2019,Volkswagen,Cooling,0,157881,2011-01-21,1,1,0,1,71.0,0.0,771.0,1223.0,1203.0,9
06A 121 132Q,2020,Volkswagen,Cooling,0,157881,2011-01-21,1,1,0,1,103.0,0.0,413.0,0.0,840.0,10
06A121133AH (LY-A119),2016,Volkswagen,Cooling,0,460807,2015-01-26,1,1,1,0,235.0,0.0,0.0,0.0,424.0,2
06A121133AH (LY-A119),2017,Volkswagen,Cooling,0,460807,2015-01-26,1,1,1,0,145.0,0.0,0.0,0.0,353.0,3
06A121133AH (LY-A119),2018,Volkswagen,Cooling,0,460807,2015-01-26,1,1,1,0,124.0,20.0,0.0,0.0,298.0,4
06A121133AH (LY-A119),2019,Volkswagen,Cooling,0,460807,2015-01-26,1,1,1,0,111.0,39.0,0.0,273.0,313.0,5
06A121133AH (LY-A119),2020,Volkswagen,Cooling,0,460807,2015-01-26,1,1,1,0,79.0,36.0,0.0,0.0,235.0,6
06B 109 244,2016,Seat,Engine,0,563424,2009-07-10,1,1,0,1,21.0,0.0,0.0,0.0,428.0,8
06B 109 244,2017,Seat,Engine,0,563424,2009-07-10,1,1,0,1,136.0,0.0,0.0,0.0,242.0,9
06B 109 244,2018,Seat,Engine,0,563424,2009-07-10,1,1,0,1,16.0,0.0,0.0,0.0,135.0,10
06B 109 244,2019,Seat,Engine,0,563424,2009-07-10,1,1,0,1,39.0,0.0,0.0,139.0,126.0,11
06B 109 244,2020,Seat,Engine,0,563424,2009-07-10,1,1,0,1,43.0,0.0,10.0,0.0,126.0,12
06B 121 111D,2019,Audi,Cooling,0,82198,2019-08-05,1,0,0,1,0.0,0.0,1.0,190.0,32.0,1
06B 121 111D,2020,Audi,Cooling,0,82198,2019-08-05,1,0,0,1,0.0,0.0,0.0,0.0,169.0,2
06B 145 735 A,2016,Volkswagen,Engine,0,227021,2014-06-05,1,1,1,0,15.0,20.0,50.0,0.0,134.0,3
06B 145 735 A,2017,Volkswagen,Engine,0,227021,2014-06-05,1,1,1,0,22.0,7.0,27.0,0.0,110.0,4
06B 145 735 A,2018,Volkswagen,Engine,0,227021,2014-06-05,1,1,1,0,17.0,20.0,17.0,0.0,92.0,5
06B 145 735 A,2019,Volkswagen,Engine,0,227021,2014-06-05,1,1,1,0,17.0,9.0,11.0,73.0,69.0,6
06B 145 735 A,2020,Volkswagen,Engine,0,227021,2014-06-05,1,1,1,0,9.0,21.0,0.0,0.0,63.0,7
06D 109 244E,2016,Volkswagen,Engine,0,96553,2015-07-07,1,0,0,1,0.0,0.0,0.0,0.0,46.0,2
06D 109 244E,2017,Volkswagen,Engine,0,96553,2015-07-07,1,0,0,1,0.0,0.0,0.0,0.0,65.0,3
06D 109 244E,2018,Volkswagen,Engine,0,96553,2015-07-07,1,0,0,1,0.0,0.0,0.0,0.0,83.0,4
06D 109 244E,2019,Volkswagen,Engine,0,96553,2015-07-07,1,0,0,1,0.0,0.0,1.0,39.0,56.0,5
06D 109 244E,2020,Volkswagen,Engine,0,96553,2015-07-07,1,0,0,1,0.0,0.0,0.0,0.0,35.0,6
06E 121 111AL,2019,Volkswagen,Cooling,0,152603,2019-02-14,1,1,1,1,0.0,79.0,2.0,290.0,173.0,1
06E 121 111AL,2020,Volkswagen,Cooling,0,152603,2019-02-14,1,1,1,1,64.0,44.0,3.0,0.0,238.0,2
06E 903 341A,2016,Audi,Engine,0,32946,2012-05-22,1,0,0,0,0.0,0.0,0.0,0.0,10.0,5
06E 903 341A,2017,Audi,Engine,0,32946,2012-05-22,1,0,0,0,0.0,0.0,0.0,0.0,8.0,6
06E 903 341A,2018,Audi,Engine,0,32946,2012-05-22,1,0,0,0,0.0,0.0,0.0,0.0,13.0,7
06E 903 341A,2019,Audi,Engine,0,32946,2012-05-22,1,0,0,0,0.0,0.0,0.0,25.0,18.0,8
06E 903 341A,2020,Audi,Engine,0,32946,2012-05-22,1,0,0,0,0.0,0.0,0.0,0.0,22.0,9
06E121111G,2019,Audi,Cooling,0,118290,2019-02-13,1,1,1,1,2.0,53.0,1.0,237.0,141.0,1
06E121111G,2020,Audi,Cooling,0,118290,2019-02-13,1,1,1,1,79.0,42.0,1.0,0.0,207.0,2
06F 103 221H,2016,Volkswagen,Fuel,0,62453,2014-06-11,1,1,1,1,34.0,0.0,1909.0,0.0,2068.0,3
06F 103 221H,2017,Volkswagen,Fuel,0,62453,2014-06-11,1,1,1,1,82.0,0.0,1350.0,0.0,1713.0,4
06F 103 221H,2018,Volkswagen,Fuel,0,62453,2014-06-11,1,1,1,1,83.0,29.0,1608.0,0.0,2080.0,5
06F 103 221H,2019,Volkswagen,Fuel,0,62453,2014-06-11,1,1,1,1,135.0,32.0,1835.0,1985.0,2433.0,6
06F 103 221H,2020,Volkswagen,Fuel,0,62453,2014-06-11,1,1,1,1,65.0,32.0,907.0,0.0,1328.0,7
06F 115 397H,2019,Volkswagen,Engine,0,104661,2016-01-22,1,1,1,1,96.0,13.0,927.0,5377.0,1540.0,4
06F 115 397H,2020,Volkswagen,Engine,0,104661,2016-01-22,1,1,1,1,293.0,81.0,2415.0,0.0,4154.0,5
06F 129 101P,2019,Volkswagen,Fuel,0,29937,2019-01-17,1,1,0,1,2.0,0.0,3.0,401.0,163.0,1
06F 129 101P,2020,Volkswagen,Fuel,0,29937,2019-01-17,1,1,0,1,48.0,0.0,7.0,0.0,376.0,2
071 109 513,2017,Volkswagen,Engine,0,13179,2017-03-20,1,1,0,1,0.0,0.0,303.0,0.0,335.0,1
071 109 513,2018,Volkswagen,Engine,0,13179,2017-03-20,1,1,0,1,0.0,0.0,48.0,0.0,229.0,2
071 109 513,2019,Volkswagen,Engine,0,13179,2017-03-20,1,1,0,1,0.0,0.0,63.0,221.0,258.0,3
071 109 513,2020,Volkswagen,Engine,0,13179,2017-03-20,1,1,0,1,3.0,0.0,17.0,0.0,172.0,4
074 145 278F,2016,Volkswagen,Engine,0,5283,2010-08-24,1,0,0,0,0.0,0.0,0.0,0.0,16.0,7
074 145 278F,2017,Volkswagen,Engine,0,5283,2010-08-24,1,0,0,0,0.0,0.0,0.0,0.0,20.0,8
074 145 278F,2018,Volkswagen,Engine,0,5283,2010-08-24,1,0,0,0,0.0,0.0,0.0,0.0,10.0,9
074 145 278F,2019,Volkswagen,Engine,0,5283,2010-08-24,1,0,0,0,0.0,0.0,0.0,13.0,11.0,10
074 145 278F,2020,Volkswagen,Engine,0,5283,2010-08-24,1,0,0,0,0.0,0.0,0.0,0.0,15.0,11
078 103 485F,2016,Volkswagen,Engine,0,79788,2015-10-08,1,1,0,0,26.0,0.0,0.0,0.0,151.0,2
078 103 485F,2017,Volkswagen,Engine,0,79788,2015-10-08,1,1,0,0,34.0,0.0,0.0,0.0,229.0,3
078 103 485F,2018,Volkswagen,Engine,0,79788,2015-10-08,1,1,0,0,21.0,0.0,0.0,0.0,162.0,4
078 103 485F,2019,Volkswagen,Engine,0,79788,2015-10-08,1,1,0,0,93.0,0.0,0.0,251.0,190.0,5
078 103 485F,2020,Volkswagen,Engine,0,79788,2015-10-08,1,1,0,0,72.0,0.0,0.0,0.0,188.0,6
078 121 301E,2016,Volkswagen,Cooling,0,119609,2016-07-13,1,0,0,1,0.0,0.0,0.0,0.0,100.0,1
078 121 301E,2017,Volkswagen,Cooling,0,119609,2016-07-13,1,0,0,1,0.0,0.0,0.0,0.0,349.0,2
078 121 301E,2018,Volkswagen,Cooling,0,119609,2016-07-13,1,0,0,1,0.0,0.0,0.0,0.0,386.0,3
078 121 301E,2019,Volkswagen,Cooling,0,119609,2016-07-13,1,0,0,1,0.0,0.0,1.0,244.0,228.0,4
078 121 301E,2020,Volkswagen,Cooling,0,119609,2016-07-13,1,0,0,1,0.0,0.0,0.0,0.0,236.0,5
078 903 341J,2016,Audi,Engine,0,2462,2012-05-22,1,0,0,1,0.0,0.0,6.0,0.0,9.0,5
078 903 341J,2017,Audi,Engine,0,2462,2012-05-22,1,0,0,1,0.0,0.0,0.0,0.0,4.0,6
078 903 341J,2018,Audi,Engine,0,2462,2012-05-22,1,0,0,1,0.0,0.0,0.0,0.0,6.0,7
078 903 341J,2019,Audi,Engine,0,2462,2012-05-22,1,0,0,1,0.0,0.0,2.0,7.0,4.0,8
078 903 341J,2020,Audi,Engine,0,2462,2012-05-22,1,0,0,1,0.0,0.0,1.0,0.0,4.0,9
07K 133 062A,2019,Volkswagen,Engine,0,1065701,2020-09-14,1,0,0,0,0.0,0.0,0.0,16.0,0.0,0
07K 133 062A,2020,Volkswagen,Engine,0,1065701,2020-09-14,1,0,0,0,0.0,0.0,0.0,0.0,15.0,1
1-JR812-03C,2016,Jaguar,Accessories,0,36566,2007-08-06,1,0,0,0,0.0,0.0,0.0,0.0,121.0,10
1-JR812-03C,2017,Jaguar,Accessories,0,36566,2007-08-06,1,0,0,0,0.0,0.0,0.0,0.0,95.0,11
1-JR812-03C,2018,Jaguar,Accessories,0,36566,2007-08-06,1,0,0,0,0.0,0.0,0.0,0.0,54.0,12
1-JR812-03C,2019,Jaguar,Accessories,0,36566,2007-08-06,1,0,0,0,0.0,0.0,0.0,50.0,69.0,13
1-JR812-03C,2020,Jaguar,Accessories,0,36566,2007-08-06,1,0,0,0,0.0,0.0,0.0,0.0,50.0,14
1-MB602-12C,2016,Mercedes-Benz,Accessories,0,108032,2004-06-22,1,0,0,0,0.0,0.0,0.0,0.0,12.0,13
1-MB602-12C,2017,Mercedes-Benz,Accessories,0,108032,2004-06-22,1,0,0,0,0.0,0.0,0.0,0.0,9.0,14
1-MB602-12C,2018,Mercedes-Benz,Accessories,0,108032,2004-06-22,1,0,0,0,0.0,0.0,0.0,0.0,12.0,15
1-MB602-12C,2019,Mercedes-Benz,Accessories,0,108032,2004-06-22,1,0,0,0,0.0,0.0,0.0,7.0,10.0,16
1-MB602-12C,2020,Mercedes-Benz,Accessories,0,108032,2004-06-22,1,0,0,0,0.0,0.0,0.0,0.0,2.0,17
1-MB604-02C,2016,Mercedes-Benz,Accessories,0,80491,2006-12-06,1,0,0,0,0.0,0.0,0.0,0.0,38.0,11
1-MB604-02C,2017,Mercedes-Benz,Accessories,0,80491,2006-12-06,1,0,0,0,0.0,0.0,0.0,0.0,49.0,12
1-MB604-02C,2018,Mercedes-Benz,Accessories,0,80491,2006-12-06,1,0,0,0,0.0,0.0,0.0,0.0,31.0,13
1-MB604-02C,2019,Mercedes-Benz,Accessories,0,80491,2006-12-06,1,0,0,0,0.0,0.0,0.0,28.0,27.0,14
1-MB604-02C,2020,Mercedes-Benz,Accessories,0,80491,2006-12-06,1,0,0,0,0.0,0.0,0.0,0.0,24.0,15
1-MB661-02C,2016,Mercedes-Benz,Accessories,0,64741,2005-11-18,1,0,0,0,0.0,0.0,0.0,0.0,27.0,12
1-MB661-02C,2017,Mercedes-Benz,Accessories,0,64741,2005-11-18,1,0,0,0,0.0,0.0,0.0,0.0,14.0,13
1-MB661-02C,2018,Mercedes-Benz,Accessories,0,64741,2005-11-18,1,0,0,0,0.0,0.0,0.0,0.0,18.0,14
1-MB661-02C,2019,Mercedes-Benz,Accessories,0,64741,2005-11-18,1,0,0,0,0.0,0.0,0.0,22.0,28.0,15
1-MB661-02C,2020,Mercedes-Benz,Accessories,0,64741,2005-11-18,1,0,0,0,0.0,0.0,0.0,0.0,20.0,16
1-MB661-21C,2016,Mercedes-Benz,Accessories,0,57317,2005-11-18,1,0,0,0,0.0,0.0,0.0,0.0,44.0,12
1-MB661-21C,2017,Mercedes-Benz,Accessories,0,57317,2005-11-18,1,0,0,0,0.0,0.0,0.0,0.0,29.0,13
1-MB661-21C,2018,Mercedes-Benz,Accessories,0,57317,2005-11-18,1,0,0,0,0.0,0.0,0.0,0.0,45.0,14
1-MB661-21C,2019,Mercedes-Benz,Accessories,0,57317,2005-11-18,1,0,0,0,0.0,0.0,0.0,33.0,35.0,15
1-MB661-21C,2020,Mercedes-Benz,Accessories,0,57317,2005-11-18,1,0,0,0,0.0,0.0,0.0,0.0,31.0,16
1001935,2019,Mercedes-Benz,Engine,0,87796,2011-09-07,2,0,0,0,0.0,0.0,0.0,1.0,1.0,9
1001935,2020,Mercedes-Benz,Engine,0,87796,2011-09-07,2,0,0,0,0.0,0.0,0.0,0.0,1.0,10
1004104,2019,Saab,Engine,0,100453,2016-06-29,3,0,1,0,0.0,3.0,0.0,204.0,3.0,4
1004897,2019,Volvo,Suspension,0,511698,2012-01-31,2,1,0,1,4.0,0.0,18.0,83.0,34.0,8
1004897,2020,Volvo,Suspension,0,511698,2012-01-31,2,1,0,1,13.0,0.0,12.0,0.0,47.0,9
10082000,2016,Volvo,Cooling,0,241000,2015-08-13,8,0,0,0,0.0,0.0,0.0,0.0,61.0,2
10082000,2017,Volvo,Cooling,0,241000,2015-08-13,8,0,0,0,0.0,0.0,0.0,0.0,115.0,3
10082000,2018,Volvo,Cooling,0,241000,2015-08-13,8,0,0,0,0.0,0.0,0.0,0.0,497.0,4
10082000,2019,Volvo,Cooling,0,241000,2015-08-13,8,0,0,0,0.0,0.0,0.0,403.0,113.0,5
10082000,2020,Volvo,Cooling,0,241000,2015-08-13,8,0,0,0,0.0,0.0,0.0,0.0,112.0,6
101088,2016,Volkswagen,Suspension,0,117834,2010-07-02,2,1,0,0,8.0,0.0,0.0,0.0,45.0,7
101088,2017,Volkswagen,Suspension,0,117834,2010-07-02,2,1,0,0,11.0,0.0,0.0,0.0,50.0,8
101088,2018,Volkswagen,Suspension,0,117834,2010-07-02,2,1,0,0,22.0,0.0,0.0,0.0,64.0,9
101088,2019,Volkswagen,Suspension,0,117834,2010-07-02,2,1,0,0,12.0,0.0,2.0,65.0,58.0,10
101088,2020,Volkswagen,Suspension,0,117834,2010-07-02,2,1,0,0,3.0,0.0,0.0,0.0,59.0,11
102062,2019,Audi,Suspension,0,58248,2020-09-16,1,0,0,0,0.0,0.0,0.0,4.0,0.0,0
102062,2020,Audi,Suspension,0,58248,2020-09-16,1,0,0,0,0.0,0.0,0.0,0.0,4.0,1
102074,2019,Volkswagen,Suspension,0,828417,2011-06-28,2,0,0,0,0.0,0.0,0.0,19.0,21.0,9
102074,2020,Volkswagen,Suspension,0,828417,2011-06-28,2,0,0,0,0.0,0.0,0.0,0.0,14.0,10
102080,2019,Volkswagen,Suspension,0,542549,2010-03-15,1,1,0,0,126.0,0.0,0.0,375.0,195.0,10
102080,2020,Volkswagen,Suspension,0,542549,2010-03-15,1,1,0,0,157.0,0.0,0.0,0.0,239.0,11
102081,2019,Volkswagen,Suspension,0,542549,2010-03-15,1,1,0,0,84.0,0.0,0.0,351.0,127.0,10
102081,2020,Volkswagen,Suspension,0,542549,2010-03-15,1,1,0,0,136.0,0.0,0.0,0.0,215.0,11
102085,2019,Audi,Suspension,0,4496,2011-03-23,2,0,0,1,0.0,0.0,0.0,10.0,0.0,9
102085,2020,Audi,Suspension,0,4496,2011-03-23,2,0,0,1,0.0,0.0,2.0,0.0,2.0,10
102336,2018,Volkswagen,Engine,0,87955,2018-03-27,1,1,0,1,12.0,0.0,0.0,0.0,26.0,1
102336,2019,Volkswagen,Engine,0,87955,2018-03-27,1,1,0,1,0.0,0.0,0.0,37.0,18.0,2
102336,2020,Volkswagen,Engine,0,87955,2018-03-27,1,1,0,1,9.0,0.0,1.0,0.0,35.0,3
102337,2018,Audi,Engine,0,39288,2018-06-27,1,0,0,1,0.0,0.0,0.0,0.0,14.0,1
102337,2019,Audi,Engine,0,39288,2018-06-27,1,0,0,1,0.0,0.0,0.0,24.0,17.0,2
102337,2020,Audi,Engine,0,39288,2018-06-27,1,0,0,1,0.0,0.0,1.0,0.0,22.0,3
102532,2016,Audi,Engine,0,76634,2016-02-08,1,0,0,0,0.0,0.0,0.0,0.0,35.0,1
102532,2017,Audi,Engine,0,76634,2016-02-08,1,0,0,0,0.0,0.0,0.0,0.0,61.0,2
102532,2018,Audi,Engine,0,76634,2016-02-08,1,0,0,0,0.0,0.0,0.0,0.0,52.0,3
102532,2019,Audi,Engine,0,76634,2016-02-08,1,0,0,0,0.0,0.0,0.0,62.0,38.0,4
102532,2020,Audi,Engine,0,76634,2016-02-08,1,0,0,0,0.0,0.0,0.0,0.0,52.0,5
102535,2016,Audi,Engine,0,78673,2016-12-06,1,0,1,0,0.0,0.0,0.0,0.0,15.0,1
102535,2017,Audi,Engine,0,78673,2016-12-06,1,0,1,0,0.0,0.0,0.0,0.0,27.0,2
102535,2018,Audi,Engine,0,78673,2016-12-06,1,0,1,0,0.0,26.0,0.0,0.0,58.0,3
102535,2019,Audi,Engine,0,78673,2016-12-06,1,0,1,0,0.0,20.0,1.0,62.0,32.0,4
102535,2020,Audi,Engine,0,78673,2016-12-06,1,0,1,0,0.0,26.0,0.0,0.0,50.0,5
102536,2017,Audi,Engine,0,2192,2017-03-10,1,0,0,1,0.0,0.0,0.0,0.0,13.0,1
102536,2018,Audi,Engine,0,2192,2017-03-10,1,0,0,1,0.0,0.0,0.0,0.0,25.0,2
102536,2019,Audi,Engine,0,2192,2017-03-10,1,0,0,1,0.0,0.0,4.0,56.0,54.0,3
102536,2020,Audi,Engine,0,2192,2017-03-10,1,0,0,1,0.0,0.0,0.0,0.0,40.0,4
102541,2018,Audi,Engine,0,2192,2018-03-14,1,1,0,0,0.0,0.0,0.0,0.0,50.0,1
102541,2019,Audi,Engine,0,2192,2018-03-14,1,1,0,0,4.0,0.0,3.0,93.0,54.0,2
102541,2020,Audi,Engine,0,2192,2018-03-14,1,1,0,0,38.0,0.0,0.0,0.0,83.0,3
102602,2016,Audi,Suspension,0,79191,2015-07-09,2,1,0,1,7.0,0.0,0.0,0.0,37.0,2
102602,2017,Audi,Suspension,0,79191,2015-07-09,2,1,0,1,14.0,0.0,0.0,0.0,35.0,3
102602,2018,Audi,Suspension,0,79191,2015-07-09,2,1,0,1,41.0,0.0,0.0,0.0,79.0,4
